run,ok,x0,y0,z0,vx0,vy0,vz0,xf,yf,zf,vxf,vyf,vzf,phi_f_deg,theta_f_deg,psi_f_deg,dist_xy,succ_pos,succ_vel,succ_eul,success,prop_main,prop_rcs
40,1,271805.916845039,0,15436.4168877215,-1672.6515081728,0,0,-0.474169753170547,0.869259458792717,0.499575128511266,0.0188035972195853,0.00854005581143217,-0.10007244063368,-0.0575368991757562,0.013675151422785,0.0255402885889988,0.990176227508227,1,1,1,1,6512.24083977208,12.3813192616675
42,1,285290.796300784,0,14383.3466762088,-1672.6515081728,0,0,-0.744096940535385,-0.0174151738983606,0.499807598803186,0.0191227644409017,0.00514414475394053,-0.10007582446569,-0.0977979587144668,-0.00441195219425791,0.0351207523361864,0.744300708850953,1,1,1,1,6490.0167422003,12.6263919483172
43,1,309775.364756332,0,16308.4643224823,-1672.6515081728,0,0,0.386879099081896,-0.067229177519142,0.499697316142165,0.0152853346531742,0.0152507842805701,-0.100067899656882,-0.0420035556055107,0.0350688827320332,0.0351263692883033,0.392676965986446,1,1,1,1,6562.69727183284,14.5807951384906
44,1,293504.005730458,0,13920.2520457096,-1672.6515081728,0,0,0.355706992840931,1.36616208087322,0.499677891142943,0.0211603111081594,0.00579801828696359,-0.100072528337623,-0.0758869366401349,0.00702764694158007,0.0192561018341068,1.41171041505395,1,1,1,1,6478.55835201757,14.1483139267557
45,1,311294.180478326,0,14578.4734536593,-1672.6515081728,0,0,1.26848709213367,-0.0922083887586079,0.499508101185558,0.015735772117036,0.00234826204416617,-0.100056471402308,0.0799019306718183,-0.0112376699215708,0.0194402610723915,1.27183406538242,1,1,1,1,6451.33590878503,15.6496415617783
46,1,307356.995255971,0,15034.0271965828,-1672.6515081728,0,0,-0.0284692773007503,0.288063695952698,0.49922962977758,0.00321017340508616,-0.0127415067941766,-0.100069532059635,0.0863718163707251,-0.081255764691009,0.0305630235005337,0.289467083924849,1,1,1,1,6484.5332395876,15.783504793982
47,1,306716.389881685,0,16170.0160254527,-1672.6515081728,0,0,0.136566933908421,0.604573647243172,0.499180706491488,0.0179927762538988,0.00231708142299052,-0.100072270282159,0.0722091609364599,-0.00913747488007754,0.0434034106427389,0.619806278104747,1,1,1,1,6537.07286738999,13.664346856481
48,1,282245.732125109,0,14896.7940543974,-1672.6515081728,0,0,0.429706966432506,-0.973306849077196,0.499028412834307,-0.00939060659136504,0.0159203834906631,-0.100064963737713,-0.0104368390686534,0.0013677713913346,0.030931716262813,1.06394280836011,1,1,1,1,6496.86298126164,13.3677883112913
49,1,277091.140316355,0,15967.801681979,-1672.6515081728,0,0,1.11198713640228,1.35136203557955,0.499317842494419,0.0205981615638646,0.0193754604054943,-0.100064219125408,-0.0276391714369075,-0.00537211746773625,0.0237868367678272,1.75005563989544,1,1,1,1,6519.25239339241,12.5501928776782
50,1,267858.858041474,0,15368.671427457,-1672.6515081728,0,0,-0.44815510969167,0.257793392049547,0.49994079267449,-0.00485323954993019,-0.00564042463797908,-0.100067452615486,0.0630277930074034,0.0590304971607377,0.0419876949785238,0.51701105919232,1,1,1,1,6515.73624865634,11.5163568381977
51,1,263495.207090282,0,15678.274001168,-1672.6515081728,0,0,0.768273467134699,0.0909182192267684,0.499597368596009,0.0199571995421076,0.00549936159723647,-0.100073265306584,0.0748457571865088,-0.00117565677310255,0.0455228772850923,0.773634437502971,1,1,1,1,6529.22581404398,11.6790521511837
52,1,290391.811219024,0,14816.9142621169,-1672.6515081728,0,0,-0.40751426654787,0.227801595727292,0.49937229193962,0.0168568203189611,0.0138212146736863,-0.100072298909956,0.0606447222971639,-0.0222111017009677,0.0500663221891542,0.466863410920099,1,1,1,1,6499.99571460524,13.4069175637816
53,1,261970.916320194,0,14726.8588332428,-1672.6515081728,0,0,-0.857590614794319,-0.0267566182942234,0.499723969784069,0.0177790642336142,0.000906674648456789,-0.10006233221704,-0.0414339896061299,-0.0212663198540126,0.0361353719092754,0.858007913253626,1,1,1,1,6507.23294527322,11.8149748177289
54,1,269559.454729727,0,15480.5921301532,-1672.6515081728,0,0,-0.203159272196118,1.16579558222039,0.499239544906257,-0.00307991479779603,0.0200234591332387,-0.100072851037381,0.00287936118676588,-0.0612302946924033,0.0306418497698501,1.18336512936787,1,1,1,1,6516.30001136539,12.4925287161136
55,1,315780.176389159,0,14758.8001872834,-1672.6515081728,0,0,-0.0757057925419712,0.194891393343955,0.499477346862858,-0.0191409878937025,-0.00669536069162153,-0.100050147257022,-0.0472862056885823,0.00595495445079056,0.0341043732030574,0.209078985610597,1,1,1,1,6474.35949173165,15.2542301681921
56,1,281110.500462993,0,13638.0079260653,-1672.6515081728,0,0,0.00939348373883792,2.39039692354432,0.499415382149949,0.0209586729516743,0.0104223546185655,-0.100074907153489,0.0833789353788506,0.00169663232121576,0.0151436620321429,2.39041538014357,1,1,1,1,6476.72293656828,15.0070980472007
57,1,310025.674485325,0,14974.8476253505,-1672.6515081728,0,0,0.453240351146407,0.737616927651855,0.499427771825432,-0.0149433124971778,0.0200229708013336,-0.100066312032958,0.0425738014933534,-0.0365113743586765,0.0516155446406433,0.865739884645429,1,1,1,1,6462.00448228636,15.9070708544776
58,1,270529.964509576,0,15405.2809526029,-1672.6515081728,0,0,-0.0483631769909393,0.970368574380008,0.499641589903788,0.0117683127724734,0.00317587085621577,-0.100065293791433,0.0629849729113308,-0.00306611641577257,0.0423372440874091,0.971573037415585,1,1,1,1,6513.41652889543,12.251574898147
59,1,282189.559608779,0,15476.0808948568,-1672.6515081728,0,0,-0.680429296519461,-0.523440988561588,0.499433554330132,-0.000250402933847181,0.0206457221444782,-0.100070701321685,0.0359440233827187,0.0656397971500554,0.00675407530696104,0.858472187125652,1,1,1,1,6506.61423365936,11.9200059691503
60,1,264588.570201575,0,16320.6907242749,-1672.6515081728,0,0,-1.42253110296973,1.14520322002935,0.499552610552567,0.00562363013388002,-0.00057741988709706,-0.100065037162034,0.0313463877669675,-0.0746278330364784,0.0399848364130309,1.82622155120398,1,1,1,1,6543.97577879103,11.5863776058119
61,1,282974.387468285,0,16324.3944263296,-1672.6515081728,0,0,-0.2872242174171,1.26526751574671,0.499037036809201,0.00340732294489178,0.0158135723684311,-0.100074252729237,0.0491745399960761,0.0589220679017406,0.0386479366076836,1.29745891552478,1,1,1,1,6521.60541451562,12.5048853221632
63,1,265970.639770053,0,16034.6259329084,-1672.6515081728,0,0,0.11931108086693,1.11041753431588,0.49964922869055,0.0190337532105229,-0.0119279250173147,-0.100071663248716,0.103506213190823,-0.0157429051184973,0.0413464393616964,1.11680895167159,1,1,1,1,6533.58882811626,11.7058247976244
64,1,307652.656573496,0,15386.8285403397,-1672.6515081728,0,0,-0.284665174672893,0.308736550212966,0.499510291754996,0.0193834613964947,0.0140221125479836,-0.100070698188308,-0.00832579930856688,0.0219910444002465,0.0321048189563714,0.419943471325549,1,1,1,1,6508.86675671607,16.5475549347136
65,1,303056.36758479,0,15751.8442549226,-1672.6515081728,0,0,-0.788176289527394,-0.383254323395573,0.499109561582799,0.0134972725434195,0.00485643522678591,-0.100072519287101,0.0573665771009196,-0.049560874246561,0.0536907241576339,0.87641641916076,1,1,1,1,6523.13277379581,14.8835319867051
66,1,317843.355060048,0,14522.4106207591,-1672.6515081728,0,0,-1.19045681362727,0.247294305490518,0.49909429271706,-0.00805257466408791,0.00972909343315357,-0.100060063648517,0.0669469997472172,0.0743347153053243,0.0397785828710374,1.21587083962057,1,1,1,1,6514.6386566571,15.676414208219
67,1,310196.574412409,0,13809.3716065078,-1672.6515081728,0,0,-0.504429265058568,0.782525560072226,0.499643329977849,0.0185460499554607,0.0199404945616397,-0.10006593327873,0.0207817810424394,0.00102214228025265,0.0306855238128719,0.93101833258743,1,1,1,1,6459.2217093043,15.4251632185445
68,1,289752.247896337,0,14667.6050362025,-1672.6515081728,0,0,0.791288234171942,0.316688461940358,0.499387018791589,0.013585556927251,-0.00147734327412182,-0.100068778444431,-0.0111024979739529,-0.0569688396215909,0.0349541326829982,0.852307838439317,1,1,1,1,6497.77188446318,12.3977947364002
69,1,312915.605819863,0,16351.8214408127,-1672.6515081728,0,0,-0.107422568385772,-0.341386164176768,0.499803415423022,-0.0150023493774247,-0.00468509215289579,-0.100066531277383,0.0389851117802579,-0.0633488993032766,-0.00627815863175878,0.357888420167408,1,1,1,1,6525.34468992729,15.905011420136
70,1,297080.198443033,0,15517.5553682311,-1672.6515081728,0,0,0.134340089938598,2.02174827478642,0.49993493578245,0.00176129349371299,0.0184194690100494,-0.100067563264532,0.0454973336697126,0.0111243548362372,0.0454503627940067,2.02620663960184,1,1,1,1,6514.57205863109,15.468411339718
71,1,306327.595243887,0,13672.6762800499,-1672.6515081728,0,0,-0.472053818673395,1.02346455200748,0.499052433084784,0.0168527502739581,0.0166142420224459,-0.100056863321033,0.028673733271536,0.00648276963922498,0.0448584967674227,1.12708229377451,1,1,1,1,6431.75149431077,16.0326963493149
72,1,286063.411847704,0,13928.9750461585,-1672.6515081728,0,0,0.644951534745712,-0.0649086283948363,0.499952389967738,0.00769925111027864,0.0169415224067014,-0.100075260061747,0.0020554060503691,-0.0726393567858779,0.0377983761791864,0.648209543443282,1,1,1,1,6485.10339592009,14.1895026135876
73,1,296291.790846151,0,13718.2890190926,-1672.6515081728,0,0,0.105882435924412,0.699277033493154,0.499799983792683,-0.012589077121711,0.0150565237884752,-0.100071747382955,-0.0758733337217109,-0.0272905120296448,0.0258073096243709,0.707247806506512,1,1,1,1,6455.07132758653,16.3086605510886
74,1,301387.477825353,0,14622.8123872684,-1672.6515081728,0,0,0.0261259324241748,0.0851578737699413,0.499048441717479,0.00242643024648836,0.00754207991196378,-0.100076484904959,-0.0715830031706208,-0.0551177460396922,0.02875570640857,0.0890754051916117,1,1,1,1,6488.17565139973,15.925605763552
75,1,307556.043669121,0,14628.7787565927,-1672.6515081728,0,0,1.88249346532726,0.856109196412549,0.499352220601024,0.0147988847008081,0.00603606432693089,-0.100079225462526,-0.0695931423340025,0.0223433661147889,0.0166006664647965,2.06801948810498,1,1,1,1,6450.28619230416,15.4622330366932
76,1,305492.124590192,0,13833.5924469185,-1672.6515081728,0,0,0.174704764555689,0.665598751682726,0.499146624496771,0.0178107856474381,0.0126044753592125,-0.100054567598467,-0.0713594328024285,-0.0139338651255445,0.0187160330926054,0.688144936041864,1,1,1,1,6428.21910291865,15.4869462487923
77,1,261160.629346529,0,13852.5787403313,-1672.6515081728,0,0,-0.368485832432596,1.22708836831021,0.499983328489696,-0.0142285674331381,0.00295897442406963,-0.10006558012523,0.0454477987893483,-0.0440801175153674,0.0465279958915058,1.28122116449337,1,1,1,1,6486.7028332827,12.261872069855
78,1,303691.638947035,0,14357.1362588456,-1672.6515081728,0,0,0.643491346060243,0.577638911027628,0.499129175358507,0.0188131672772478,0.0122248423545093,-0.10006518641785,0.0592623253244887,0.0199996646542111,0.0327553040549569,0.864724131725031,1,1,1,1,6447.46060756169,16.2612935612319
79,1,273447.253109324,0,13629.4797358517,-1672.6515081728,0,0,-0.204211834152036,0.185232587722733,0.499750842817605,0.0103536972580209,0.0188738190276869,-0.100063791090321,-0.0293312697568135,-0.0284070559779742,0.01594819290372,0.275705612496733,1,1,1,1,6474.2085453791,12.0044427771556
80,1,291051.797133699,0,16407.9076068573,-1672.6515081728,0,0,-1.16427728024039,1.43542414291916,0.499815131445997,0.00809416498859557,0.0126725597143951,-0.100068266632318,0.0355189877302843,-0.071427938106944,0.0183755882570075,1.84823809487824,1,1,1,1,6521.74518670157,11.8891144540263
81,1,296939.030274958,0,15252.9429357693,-1672.6515081728,0,0,-0.533983284572801,-2.31057054315914,0.499596714313976,0.00359035894954347,0.0155601124574423,-0.100077455463789,0.0466896521756618,-0.0623412212569095,0.0508198013353205,2.37147093237887,1,1,1,1,6511.13843716709,16.5413766316888
82,1,263134.245467045,0,14866.9702583571,-1672.6515081728,0,0,-0.709164569785693,1.34901200951647,0.49984277648367,0.0198485853963557,-0.00221656367077649,-0.100062350072405,-0.00370401014186733,-0.0287620722471185,0.0474255784460332,1.52405636013206,1,1,1,1,6509.23387107641,12.4163296454746
83,1,276560.86722945,0,15250.9683355526,-1672.6515081728,0,0,-0.149730236158921,-0.712768119067932,0.499742730636272,0.0156625973938969,0.0170838763353179,-0.100069628373403,0.0526289884680367,0.0277310578031057,8.00460939950835e-05,0.728325157590924,1,1,1,1,6504.18762790892,12.2145050799983
84,1,316910.733637504,0,14428.582848859,-1672.6515081728,0,0,-0.777304487969731,0.173639771153998,0.499433400365742,-0.0183833403621992,-0.00146352952131528,-0.100051728343168,-0.0382333911432367,0.0254660422314052,0.0319531700026838,0.796462828476193,1,1,1,1,6507.10916217622,15.9194274605272
85,1,300142.210661596,0,16349.3997398758,-1672.6515081728,0,0,-0.366263173827344,-0.101088881253479,0.499913321638234,0.002631861502883,0.0192234655271651,-0.100068476554624,0.00504357385119638,0.0704632554077414,0.0333912807208278,0.379957463955058,1,1,1,1,6526.82606314566,13.0362193822946
86,1,296013.754592175,0,13635.6560103186,-1672.6515081728,0,0,0.830109221326096,1.22458971032037,0.499495837734354,0.0160416191140118,0.00353335890974887,-0.100070741920376,-0.0555907325375496,-0.000326638402608243,0.0554698389782522,1.47942599610563,1,1,1,1,6449.24203886861,16.2448180864992
87,1,282296.698986635,0,15282.3921460564,-1672.6515081728,0,0,-0.993419016814762,-0.40588287286121,0.499240822713286,0.0157432262306215,0.00639169278606153,-0.100069490025645,-0.00237484902572339,-0.0113816869262212,0.033097380047447,1.0731366406247,1,1,1,1,6503.00666229021,13.1227156246416
88,1,316651.364333144,0,14744.458507013,-1672.6515081728,0,0,0.696608440450524,0.690411798147416,0.499608905479049,0.000250272221001422,0.000343821415625165,-0.100063928033564,-0.0487703754300712,0.0637960395195363,0.0183489402933427,0.980781204106227,1,1,1,1,6482.68077544152,15.1924471379443
89,1,263766.928053766,0,16489.9105112217,-1672.6515081728,0,0,-0.470691368135424,1.58106118502086,0.49978176944813,0.0207562748749631,0.00915996992503553,-0.100074367817998,-0.043868534688461,-0.000326145921040747,0.0261171889754268,1.64963778897574,1,1,1,1,6549.91766233304,11.250689808132
90,1,305019.774045762,0,14851.6324059303,-1672.6515081728,0,0,0.281027820817488,1.21818033402915,0.49995796975922,0.0198049081046521,0.00949664396332369,-0.100068291587436,0.0696970810722935,-0.0120448427104431,0.0142048663369333,1.25017597252898,1,1,1,1,6492.98230184459,15.5734424911393
91,1,315733.039554341,0,15354.3847213737,-1672.6515081728,0,0,1.0741762888701,0.82616327906664,0.499392872822241,-0.00494849328305592,0.0199418576437673,-0.100055630183807,-0.0281597627762346,0.0299342015374252,0.0110614787401233,1.35513854024187,1,1,1,1,6472.53017298357,14.3933866134055
92,1,267077.178864667,0,15060.490503336,-1672.6515081728,0,0,-0.0445487759759059,0.174998555312599,0.499781730274651,0.0197526449834217,0.0184450337051518,-0.100068426306011,0.0456198779118312,0.000412057996119774,-0.00602001757391864,0.180579865440331,1,1,1,1,6509.14295895122,12.4080919081082
93,1,292453.058062665,0,13902.0456853519,-1672.6515081728,0,0,0.260358777577156,0.580840361583702,0.499563820867559,-0.00224986179815106,0.0197961236424101,-0.100071569086834,0.00970133635627429,-0.069022577130138,0.0338304525656953,0.636523541360535,1,1,1,1,6490.53577446454,14.8917697240714
94,1,304217.993325786,0,13909.1144267603,-1672.6515081728,0,0,0.00150071121587281,0.80853397735663,0.499128837038216,-0.0208023648463734,-0.0014541911140105,-0.100059240514102,-0.0469164788637303,0.00914334063482728,0.0135065748487278,0.8085353700824,1,1,1,1,6429.08103202667,14.5004771991684
95,1,280798.757824645,0,16212.4760834812,-1672.6515081728,0,0,-0.701859519319159,-0.305923652057386,0.499606987465817,-0.0192680698198406,0.00357772597163643,-0.100070094386233,0.097370954612404,0.013852796301431,0.0234061766232678,0.765634420429913,1,1,1,1,6520.7900709812,12.088879585161
96,1,290258.03641988,0,16087.0911262402,-1672.6515081728,0,0,-0.385286774458219,1.87800456955061,0.499330681974052,0.0194575581868708,0.0190482071703237,-0.100069344567286,0.0184077112075724,-0.000685249035074268,0.0461937025639003,1.91711946988846,1,1,1,1,6516.95923900531,14.2718799872514
97,1,269017.40153017,0,14877.4072687148,-1672.6515081728,0,0,-0.311404150425403,0.541363787975276,0.499769009380102,-0.0176335225634579,0.0157524033017091,-0.10007180996693,0.0170635191363814,0.03684813918631,-0.0249255576518644,0.624537665664055,1,1,1,1,6502.57425384081,11.6708144138173
98,1,289020.854090296,0,13727.589984326,-1672.6515081728,0,0,-0.827244475237321,1.40266786244556,0.499583174700259,-0.0166990994121906,0.0139306276538781,-0.100064838802663,-0.0840977283290044,-0.0295781931367049,0.0547025826068326,1.62843807194142,1,1,1,1,6500.23654051378,13.0279816449282
99,1,267915.898224625,0,14045.6402531974,-1672.6515081728,0,0,0.794448391979572,-0.761889651404093,0.49909207163849,0.017932941054097,0.00860314112014065,-0.100063073160042,0.0463413334730089,0.000565693971984526,0.0288159192611124,1.10073797446785,1,1,1,1,6484.44939461753,12.9126533217989
100,1,312418.127365356,0,14076.867056426,-1672.6515081728,0,0,-0.286054523058684,0.370361113358553,0.499195453818428,-0.0196505764594183,0.0196511306986741,-0.100053483059011,-0.0193163548695612,0.014570998028351,-0.00622969678672367,0.46796852933773,1,1,1,1,6468.87405636778,16.0162208745822
101,1,270282.960606354,0,13861.9076133018,-1672.6515081728,0,0,-1.34335680355799,1.10797974788468,0.49998188817587,0.00494349004520233,0.0157227030540514,-0.10006959946258,-0.0569584311621571,-0.0561911564720695,0.0500821028787823,1.74132898195262,1,1,1,1,6479.13646788319,11.3557209595533
102,1,272447.955224981,0,13617.9364195233,-1672.6515081728,0,0,0.876606803318141,-0.46891280477986,0.499385101098415,0.0195099181008524,0.0160669644328331,-0.100072231223296,0.0654803628645948,-0.0366405408147379,0.020171651500062,0.994142196121945,1,1,1,1,6473.83440305343,12.1280088376513
103,1,296852.297203316,0,13683.2338795646,-1672.6515081728,0,0,-0.175806833316602,0.593725717440122,0.49923136134519,0.0194038777358803,0.0189329664178212,-0.100068663923648,-0.0037214426706253,0.00902742168343285,0.00644063771059518,0.619207776267869,1,1,1,1,6444.17312261557,16.7061313790164
104,1,307174.071196442,0,14611.4163083741,-1672.6515081728,0,0,1.02584044420398,0.681557377414579,0.499905262349636,-0.0193811851435973,0.0148338417707127,-0.100071693410809,-0.0619042052289778,0.00960101564790266,0.0132494481884563,1.23161238856746,1,1,1,1,6449.00098951116,15.3118943297568
105,1,296293.915871373,0,13610.0496086718,-1672.6515081728,0,0,0.310908014672138,0.70778662373355,0.499356570997534,0.0202362039553222,0.0150113381660305,-0.100070638859895,0.0435510580942232,0.00407766853777625,-0.000917463875608638,0.77306254489757,1,1,1,1,6439.6326211837,16.6752398638925
106,1,301798.920249195,0,13821.5160340193,-1672.6515081728,0,0,1.21691068713676,0.244821111827064,0.499284181196067,0.0181609824354987,0.00533030986879611,-0.100064212892179,0.0689276550180013,0.00880703218386359,0.0351887194906835,1.24129327608906,1,1,1,1,6425.66714580348,16.0718256018052
107,1,291336.391704083,0,13560.2135933332,-1672.6515081728,0,0,-0.275872848910819,0.614599682393308,0.499473701316154,-0.00970059735376724,0.0114329681084346,-0.100069845365851,-0.0668988260585114,-0.0777585791672283,0.0426011920734143,0.673675439929442,1,1,1,1,6460.68427575391,15.1821499662363
