run,ok,x0,y0,z0,vx0,vy0,vz0,xf,yf,zf,vxf,vyf,vzf,phi_f_deg,theta_f_deg,psi_f_deg,dist_xy,succ_pos,succ_vel,succ_eul,success,prop_main,prop_rcs
145,1,283703.399475438,0,16085.3568630406,-1672.6515081728,0,0,-6.07667684163793,-2.82577177513895,0.499991647948181,-0.0680613339614422,-0.0377282416081634,-0.100067589558754,-0.00215825735182143,-0.287790988967714,0.00798751892755047,6.70156605301109,1,1,1,1,6520.69662336626,46.4657055482778
146,1,282114.112139293,0,13576.159066981,-1672.6515081728,0,0,-4.90164332281269,-2.86408019838807,0.499669447609937,-0.041665761199759,-0.0377553406516384,-0.100069438259629,-0.000755289354221838,-0.294350856902402,-0.0162591527574511,5.67706461535122,1,1,1,1,6479.52572947963,47.5491480996103
147,1,301950.744100895,0,14193.2243897642,-1672.6515081728,0,0,-4.6683573940445,-2.8939018120317,0.499669749239921,-0.0499400527501796,-0.037601704884433,-0.100068098920864,-0.00147816102092294,-0.255937181363795,0.0132167072890704,5.49256119275974,1,1,1,1,6487.16852306784,50.0655307994794
148,1,261644.406856276,0,15458.2383235556,-1672.6515081728,0,0,-6.49550940832096,-3.55463040238175,0.499685068754325,-0.0764851930645188,-0.0428371160950392,-0.100099843288841,-0.00140616654965906,-0.31360352520156,0.0710573944022637,7.40452832874065,1,1,1,1,6943.20131137639,50.6888015144933
149,1,266259.997189255,0,15990.659593701,-1672.6515081728,0,0,-4.88047756066505,-2.95931625692157,0.499417498829995,-0.0571770164652136,-0.0392827887615912,-0.100178466226701,-0.000771756850335473,-0.204089361841919,-0.061263034592285,5.70759265615858,1,1,1,1,6650.14420692359,48.941313528473
151,1,272537.831014841,0,14764.2736517775,-1672.6515081728,0,0,-5.98892005243359,-2.80325991419131,0.499287952286259,-0.0683033484296083,-0.0379558198615941,-0.100071973586015,-0.000483533799266864,-0.305708954479037,0.000376505832809125,6.61252066469005,1,1,1,1,6502.29246023767,45.9589340323319
152,1,307824.882828457,0,15270.8848275444,-1672.6515081728,0,0,-5.60730730261896,-2.78834853889523,0.499391144889646,-0.0680462877421218,-0.0379992960125864,-0.100067578421937,-0.000452680296371546,-0.317305729426085,0.0556102315445403,6.26233045761425,1,1,1,1,6534.75417103027,49.0053880879605
154,1,304708.233953065,0,16183.6566806823,-1672.6515081728,0,0,-5.9978093142235,-2.81569955000284,0.49982623578465,-0.066928864948045,-0.0376624850257614,-0.10007478108287,-0.000911932138891229,-0.283848315315334,-0.0171534091188747,6.62584941918184,1,1,1,1,6534.56328847621,48.2015436143912
155,1,285118.826803817,0,15400.4346594784,-1672.6515081728,0,0,-5.76594097226993,-2.8468080707516,0.499840094226449,-0.0429656140519257,-0.0377845006668666,-0.100074735554081,6.3409881979257e-05,-0.277848339123635,-0.0390210003992586,6.43042700661453,1,1,1,1,6508.47443210942,46.7205475462391
156,1,268570.643641032,0,14015.0378575449,-1672.6515081728,0,0,-5.63173893151311,-2.84244878052609,0.499906698569745,-0.0688006306589696,-0.0385924180965037,-0.100132818668527,-0.00172624605893979,-0.308674252554635,0.0453811456862553,6.30840696710625,1,1,1,1,6533.35688132821,48.2394058540882
157,1,261568.00056881,0,14322.1656620616,-1672.6515081728,0,0,-6.73813425033019,-3.58387080500159,0.499515337719043,-0.0631394545351381,-0.0432406434127451,-0.100072515628598,0.00066156837693037,-0.417596570778235,-0.0493632021635233,7.6319449108609,1,1,1,1,6917.89558579289,51.5348769477247
158,1,298213.861422933,0,13910.6568902064,-1672.6515081728,0,0,-5.85587311128547,-2.76633136368772,0.499841495264157,-0.0670518814486062,-0.0375960395807251,-0.100075343972764,-0.00245367416012941,-0.32180426600151,-0.060742367976024,6.47640634219306,1,1,1,1,6484.93957988517,49.5412844036733
160,1,284745.84504851,0,13998.8501062682,-1672.6515081728,0,0,-5.46806045604719,-2.87573265646675,0.499163418038463,-0.0437719112009866,-0.0378935113706015,-0.100068918565767,-0.00154436306765344,-0.308403711673112,-0.0254903174262592,6.17814887020832,1,1,1,1,6487.73227769877,47.2680937818587
161,1,265296.555873412,0,14366.0812103121,-1672.6515081728,0,0,-5.09496278600711,-3.11285708488399,0.499260503712002,-0.044128857309011,-0.040357763766522,-0.100225834040296,-0.00108165488301368,-0.279883762333837,-0.00373322434664281,5.97063857738097,1,1,1,1,6639.33840340469,50.1004805591998
162,1,302128.678111337,0,15491.0134960879,-1672.6515081728,0,0,-4.80397993482833,-2.81509440113353,0.4993922702647,-0.0541946561806634,-0.0378615995161468,-0.100054062922005,0.00111855418962224,-0.304750525969292,0.0432428189485341,5.56803194149662,1,1,1,1,6522.27061434291,48.3792048929699
163,1,302911.704471124,0,15285.2337921008,-1672.6515081728,0,0,-4.71829562517822,-2.79948961459805,0.499981384253349,-0.0450244391731868,-0.0379517732434787,-0.100073627551648,-0.000695500310912764,-0.273586731361159,0.0100503378039439,5.48629708535896,1,1,1,1,6522.00777433465,49.9941750400503
164,1,289237.833322664,0,13819.7947594013,-1672.6515081728,0,0,-5.56953303702795,-2.80111602009487,0.499367885216233,-0.0685417448236031,-0.0377885138943204,-0.100068873493954,-0.000760347238323559,-0.30956418098102,0.0144694062585138,6.23425610707307,1,1,1,1,6487.5365139522,48.0340760157309
165,1,302657.954447057,0,14239.2060997173,-1672.6515081728,0,0,-5.0943822471786,-3.01529350028817,0.499963056320476,-0.062631674312752,-0.0376192403741716,-0.100079605749911,-0.00280347015547653,-0.339939378861468,-0.0420644966890765,5.91985856024015,1,1,1,1,6491.52695179075,50.0364059997124
166,1,306781.26679911,0,14582.9216908201,-1672.6515081728,0,0,-3.94066047290681,-4.09971699754909,0.499306329651553,-0.0606572648501183,-0.0379618170062753,-0.100058560146628,-0.00169401786226461,-0.255307950725386,-0.000768667161093031,5.68651777652396,1,1,1,1,6523.57368741711,49.627202562986
168,1,311037.889386,0,15576.8296935536,-1672.6515081728,0,0,-4.6504642266702,-2.74086562100045,0.499358708038138,-0.0420959844720206,-0.0379293456271342,-0.10006986313722,-0.00218594094469814,-0.28866823308404,0.0577110882714791,5.39807019923986,1,1,1,1,6530.70563099448,49.311198485514
169,1,274956.56161194,0,16332.1780190598,-1672.6515081728,0,0,-5.16370263812347,-2.83669843748056,0.499525236836492,-0.0402051403687816,-0.0378343050977778,-0.100079616599678,-0.000849337358328612,-0.316468117624452,0.0051610412522932,5.89157728967107,1,1,1,1,6532.55252287227,46.1249453910038
170,1,301348.862273676,0,16246.4648927641,-1672.6515081728,0,0,-5.16121534933133,-2.81315445076481,0.499516478601957,-0.0655071990647959,-0.0377098912519021,-0.100068204330949,-0.00160161608877212,-0.336082162822878,0.0588023187983976,5.87809338527649,1,1,1,1,6529.91863306299,47.4122615407054
171,1,300876.777759809,0,16332.7994673403,-1672.6515081728,0,0,-5.91569515625569,-2.82002164760726,0.499471628253658,-0.0419706685014197,-0.0377689353747589,-0.100073828779137,-0.001037877308488,-0.319835330256865,-0.0276056723439643,6.55347017043036,1,1,1,1,6530.38781883637,47.7209844182356
173,1,273818.499286457,0,14519.6248913042,-1672.6515081728,0,0,-5.44700500462183,-2.81502554266263,0.499033814322212,-0.0682704889950614,-0.03790802460959,-0.100066526534625,-0.00134447191165162,-0.316564198795503,0.0645987251092318,6.13141356672491,1,1,1,1,6495.9525256952,46.1744575506077
174,1,264286.825870351,0,14456.2575087962,-1672.6515081728,0,0,-5.5032335459493,-4.25791350712296,0.499282917691429,-0.073953915366619,-0.0410625876140867,-0.100211616016381,-0.00176290202526149,-0.315567944578984,0.0484535190006055,6.95811805701813,1,1,1,1,6698.30563623563,50.7703509538409
175,1,311792.302074843,0,16110.2966217028,-1672.6515081728,0,0,-5.53215879352184,-2.95729138635271,0.499397927681382,-0.067502053469616,-0.0378345905710178,-0.100055029819929,-0.000903355267420646,-0.279122526498622,-0.0241496994265872,6.27298599237532,1,1,1,1,6573.92711177149,48.4068734527486
176,1,311139.534143175,0,16493.8023316,-1672.6515081728,0,0,-1.12433375210638,-2.76296644687849,0.499998107009876,-0.06503458926855,-0.0377673532288943,-0.100072477291831,0.00112348060542224,-0.326849766655777,0.0359883943727399,2.98296999192113,1,1,1,1,6538.21771980389,50.3320227173475
